id,question_type,business_type,difficulty,is_required,remark,question_content,answer,option_a,option_b,option_c,option_d,option_e,option_f,option_g,option_h,option_i,option_j,created_at,updated_at,analysis
4474249d-e356-47f9-9552-97e1b75187f0,多选题,食品生产,易,是,,其他方便食品许可分类包括：（）。,"A,C",主食类,调味面制品,冲调类,方便面,,,,,,,2026-04-03 08:26:28.065186+00,2026-04-03 08:26:28.065186+00,"【法律依据】
依据《中华人民共和国食品安全法》第33条/第34条规定：食品生产经营应当符合食品安全标准，禁止生产经营不符合食品安全标准的食品。

【选项分析】
A. 主食类 ✅ — 符合《中华人民共和国食品安全法》第33条/第34条的规定要求。
B. 调味面制品 ❌ — 不符合《中华人民共和国食品安全法》第33条/第34条的规定要求。
C. 冲调类 ✅ — 符合《中华人民共和国食品安全法》第33条/第34条的规定要求。
D. 方便面 ❌ — 不符合《中华人民共和国食品安全法》第33条/第34条的规定要求。
正确答案：A,C

【核心要点】
《中华人民共和国食品安全法》第33条/第34条明确规定：食品生产经营应当符合食品安全标准，禁止生产经营不符合食品安全标准的食品。

【实务提示】
企业应定期组织食品安全自查，发现问题及时整改，确保持续合规。"
44a4fa25-fdc1-4920-b777-bca3dee94290,多选题,食品流通,,否,,食用农产品生产者应当按照食品安全标准和国家有关规定使用农药、肥料、兽药、饲料和饲料添加剂等农业投入品，严格执行农业投入品使用安全间隔期或者休药期的规定，不得使用国家明令禁止的农业投入品。禁止将剧毒、高毒农药用于（    ）等国家规定的农作物。,"A,B,C,D",蔬菜,瓜果,茶叶,中草药材,,,,,,,2026-04-03 08:26:28.065186+00,2026-04-03 08:26:28.065186+00,"【法律依据】
依据《中华人民共和国食品安全法》第33条/第34条规定：食品生产经营应当符合食品安全标准，禁止生产经营不符合食品安全标准的食品。

【选项分析】
A. 蔬菜 ✅ — 符合《中华人民共和国食品安全法》第33条/第34条的规定要求。
B. 瓜果 ✅ — 符合《中华人民共和国食品安全法》第33条/第34条的规定要求。
C. 茶叶 ✅ — 符合《中华人民共和国食品安全法》第33条/第34条的规定要求。
D. 中草药材 ✅ — 符合《中华人民共和国食品安全法》第33条/第34条的规定要求。
正确答案：A,B,C,D

【核心要点】
《中华人民共和国食品安全法》第33条/第34条明确规定：食品生产经营应当符合食品安全标准，禁止生产经营不符合食品安全标准的食品。

【实务提示】
食品生产经营者应加强从业人员培训，提高食品安全意识，严格遵守操作规程。"
44af1ff3-bf52-4f18-b896-16b7d9bad43d,判断题,餐饮,易,是,,对可能掺杂掺假的食品，按照现有食品安全标准规定的检验项目和检验方法以及依据食品安全法第一百一十一条和《食品安全法实施条例》第六十三条规定制定的检验项目和检验方法无法检验的，国务院食品安全监督管理部门可以制定补充检验项目和检验方法。,对,,,,,,,,,,,2026-04-03 08:28:05.597861+00,2026-04-03 08:28:05.597861+00,"【法律依据】
依据《中华人民共和国食品安全法》第33条/第34条规定：食品生产经营应当符合食品安全标准，禁止生产经营不符合食品安全标准的食品。

【判定分析】
✅ 该表述正确。符合《中华人民共和国食品安全法》的规定。
正确答案：对

【核心要点】
《中华人民共和国食品安全法》第33条/第34条明确规定：食品生产经营应当符合食品安全标准，禁止生产经营不符合食品安全标准的食品。

【实务提示】
企业应定期组织食品安全自查，发现问题及时整改，确保持续合规。"
44b4ab30-02a9-4bbb-9805-0dadb8c6b5f4,多选题,食品流通,,否,,食品经营者应当按照保证食品安全的要求贮存食品，定期检查库存食品，及时清理（）或者（）的食品。,"A,B",变质；,超过保质期；,临近保质期,,,,,,,,2026-04-03 08:26:28.065186+00,2026-04-03 08:26:28.065186+00,"【法律依据】
依据《中华人民共和国食品安全法》第47条规定：食品生产经营者应当建立食品安全自查制度，定期对食品安全状况进行检查评价。生产经营条件发生变化，不再符合食品安全要求的，食品生产经营者应当立即采取整改措施。

【选项分析】
A. 变质； ✅ — 符合《中华人民共和国食品安全法》第47条的规定要求。
B. 超过保质期； ✅ — 符合《中华人民共和国食品安全法》第47条的规定要求。
C. 临近保质期 ❌ — 不符合《中华人民共和国食品安全法》第47条的规定要求。
正确答案：A,B

【核心要点】
《中华人民共和国食品安全法》第47条明确规定：食品生产经营者应当建立食品安全自查制度，定期对食品安全状况进行检查评价。生产经营条件发生变化，不再符合食品安全要求的，食品生产经营者应当立即采取整改措施。

【实务提示】
企业应定期组织食品安全自查，发现问题及时整改，确保持续合规。"
44bc42f5-b53b-43c4-9027-1754324da544,多选题,食品生产,易,是,,食品生产过程中化学污染的途径包括（   ）。,"A,B,D",A、清洁剂、消毒剂污染,B、包装迁移,C、虫害污染,D、食品工业用加工助剂污染,,,,,,,2026-04-03 08:26:28.065186+00,2026-04-03 08:26:28.065186+00,"【法律依据】
依据《中华人民共和国食品安全法》第33条/第34条规定：食品生产经营应当符合食品安全标准，禁止生产经营不符合食品安全标准的食品。

【选项分析】
A. A、清洁剂、消毒剂污染 ✅ — 符合《中华人民共和国食品安全法》第33条/第34条的规定要求。
B. B、包装迁移 ✅ — 符合《中华人民共和国食品安全法》第33条/第34条的规定要求。
C. C、虫害污染 ❌ — 不符合《中华人民共和国食品安全法》第33条/第34条的规定要求。
D. D、食品工业用加工助剂污染 ✅ — 符合《中华人民共和国食品安全法》第33条/第34条的规定要求。
正确答案：A,B,D

【核心要点】
《中华人民共和国食品安全法》第33条/第34条明确规定：食品生产经营应当符合食品安全标准，禁止生产经营不符合食品安全标准的食品。

【实务提示】
企业应建立完善的记录和台账管理制度，确保食品安全追溯体系有效运行。"
44bd0721-6fd8-4f34-8872-2283bec210e5,判断题,食品生产,易,是,,热凝固蛋制品的生产工艺：选蛋→蒸煮→调味煮制→冷却→包装→高温灭菌→冷却。,错,,,,,,,,,,,2026-04-03 08:27:12.087675+00,2026-04-03 08:27:12.087675+00,"【法律依据】
依据《中华人民共和国食品安全法》第33条/第34条规定：食品生产经营应当符合食品安全标准，禁止生产经营不符合食品安全标准的食品。

【判定分析】
❌ 该表述错误。不符合《中华人民共和国食品安全法》的规定。
正确答案：错

【核心要点】
《中华人民共和国食品安全法》第33条/第34条明确规定：食品生产经营应当符合食品安全标准，禁止生产经营不符合食品安全标准的食品。

【实务提示】
食品生产经营者应加强从业人员培训，提高食品安全意识，严格遵守操作规程。"
44bf7bb8-8c8c-4f04-b8c2-c78ea925d021,单选题,食品生产,易,是,,食品生产企业应当建立食品原料、食品添加剂、食品相关产品进货查验记录制度，并保存相关凭证。记录和凭证保存期限不得少于产品保质期满后（    ）;没有明确保质期的，保存期限不得少于（    ）。,D,A、三个月，一年,B、三个月，二年,C、六个月，一年,D、六个月，二年,,,,,,,2026-04-03 08:23:41.179811+00,2026-04-03 08:23:41.179811+00,"【法律依据】
依据《中华人民共和国食品安全法》第50条规定：食品生产企业应当建立食品原料、食品添加剂、食品相关产品进货查验记录制度，如实记录食品原料、食品添加剂、食品相关产品的名称、规格、数量、生产日期或者生产批号、保质期、进货日期以及供货者名称、地址、联系方式等内容，并保存相关凭证。

【选项分析】
A. A、三个月，一年 ❌ — 不符合《中华人民共和国食品安全法》第50条的规定要求。
B. B、三个月，二年 ❌ — 不符合《中华人民共和国食品安全法》第50条的规定要求。
C. C、六个月，一年 ❌ — 不符合《中华人民共和国食品安全法》第50条的规定要求。
D. D、六个月，二年 ✅ — 符合《中华人民共和国食品安全法》第50条的规定要求。
正确答案：D

【核心要点】
《中华人民共和国食品安全法》第50条明确规定：食品生产企业应当建立食品原料、食品添加剂、食品相关产品进货查验记录制度，如实记录食品原料、食品添加剂、食品相关产品的名称、规格、数量、生产日期或者生产批号、保质期、进货日期以及供货者名称、地址、联系方式等内容，并保存相关凭证。

【实务提示】
企业应建立完整的进货查验台账，确保所有法定要素齐全。进货日期是追溯的关键节点，有助于快速定位问题批次。建议采用信息化管理系统记录。"
44cd33ad-0bed-492b-acf4-5606bb161194,多选题,餐饮,易,是,,热食类食品指食品原料经过粗加工、切配并经过蒸、煮、烹、煎、炒、烤、炸、焙烤等烹饪工艺制作的即食食品，包含（）。,"A,B,C,D",热加工糕点,汉堡,火锅,烧烤,,,,,,,2026-04-03 08:26:50.677917+00,2026-04-03 08:26:50.677917+00,"【法律依据】
依据《中华人民共和国食品安全法》第33条/第34条规定：食品生产经营应当符合食品安全标准，禁止生产经营不符合食品安全标准的食品。

【选项分析】
A. 热加工糕点 ✅ — 符合《中华人民共和国食品安全法》第33条/第34条的规定要求。
B. 汉堡 ✅ — 符合《中华人民共和国食品安全法》第33条/第34条的规定要求。
C. 火锅 ✅ — 符合《中华人民共和国食品安全法》第33条/第34条的规定要求。
D. 烧烤 ✅ — 符合《中华人民共和国食品安全法》第33条/第34条的规定要求。
正确答案：A,B,C,D

【核心要点】
《中华人民共和国食品安全法》第33条/第34条明确规定：食品生产经营应当符合食品安全标准，禁止生产经营不符合食品安全标准的食品。

【实务提示】
企业应建立供应商审核制度，严格把控原料采购关，确保原料质量安全。"
44d1fae6-02c2-4cf4-808d-ca200c845a78,判断题,特殊食品生产,易,是,,某茶叶公司的原材料茶青均使用自家茶山所产茶青，因此不需要对茶青进行进货查验或检验。,错,,,,,,,,,,,2026-04-03 08:26:50.677917+00,2026-04-03 08:26:50.677917+00,"【法律依据】
依据《中华人民共和国食品安全法》第50条规定：食品生产企业应当建立食品原料、食品添加剂、食品相关产品进货查验记录制度，如实记录食品原料、食品添加剂、食品相关产品的名称、规格、数量、生产日期或者生产批号、保质期、进货日期以及供货者名称、地址、联系方式等内容，并保存相关凭证。

【判定分析】
❌ 该表述错误。不符合《中华人民共和国食品安全法》的规定。
正确答案：错

【核心要点】
《中华人民共和国食品安全法》第50条明确规定：食品生产企业应当建立食品原料、食品添加剂、食品相关产品进货查验记录制度，如实记录食品原料、食品添加剂、食品相关产品的名称、规格、数量、生产日期或者生产批号、保质期、进货日期以及供货者名称、地址、联系方式等内容，并保存相关凭证。

【实务提示】
企业应建立完整的进货查验台账，确保所有法定要素齐全。进货日期是追溯的关键节点，有助于快速定位问题批次。建议采用信息化管理系统记录。"
44dfc167-67e7-490c-9cc9-a042bf992603,单选题,食品生产,易,是,,配方中水果、果汁或果浆用量大于或等于（）的是果酱。,D,0.1,0.05,0.2,0.25,,,,,,,2026-04-03 08:24:08.030283+00,2026-04-03 08:24:08.030283+00,"【法律依据】
依据《中华人民共和国食品安全法》第33条/第34条规定：食品生产经营应当符合食品安全标准，禁止生产经营不符合食品安全标准的食品。

【选项分析】
A. 0.1 ❌ — 不符合《中华人民共和国食品安全法》第33条/第34条的规定要求。
B. 0.05 ❌ — 不符合《中华人民共和国食品安全法》第33条/第34条的规定要求。
C. 0.2 ❌ — 不符合《中华人民共和国食品安全法》第33条/第34条的规定要求。
D. 0.25 ✅ — 符合《中华人民共和国食品安全法》第33条/第34条的规定要求。
正确答案：D

【核心要点】
《中华人民共和国食品安全法》第33条/第34条明确规定：食品生产经营应当符合食品安全标准，禁止生产经营不符合食品安全标准的食品。

【实务提示】
企业应定期组织食品安全自查，发现问题及时整改，确保持续合规。"
44e7e8ec-6f7d-4d32-928e-a64b8f359289,判断题,特殊食品流通,易,是,,经营者销售的特殊食品必须取得国家部门注册证书（含已收到延续注册受理通知的超期证书）或省级部门备案凭证，且在有效期内。,对,,,,,,,,,,,2026-04-03 08:27:12.087675+00,2026-04-03 08:27:12.087675+00,"【法律依据】
依据《中华人民共和国食品安全法》第33条/第34条规定：食品生产经营应当符合食品安全标准，禁止生产经营不符合食品安全标准的食品。

【判定分析】
✅ 该表述正确。符合《中华人民共和国食品安全法》的规定。
正确答案：对

【核心要点】
《中华人民共和国食品安全法》第33条/第34条明确规定：食品生产经营应当符合食品安全标准，禁止生产经营不符合食品安全标准的食品。

【实务提示】
企业应定期组织食品安全自查，发现问题及时整改，确保持续合规。"
44eb9172-2bb5-4f38-b2d6-38003c2a49bf,多选题,餐饮,易,是,,发生食品安全事故的单位应对导致或者可能导致食品安全事故的等，立即采取封存（）等控制措施，按规定报告事故发生地相关部门，配合做好调查处置工作，并采取防止事态扩大的相关措施。,"A,B,C",食品及原料,工具,设备、设施,人员,,,,,,,2026-04-03 08:26:50.677917+00,2026-04-03 08:26:50.677917+00,"【法律依据】
依据《中华人民共和国食品安全法》第33条/第34条规定：食品生产经营应当符合食品安全标准，禁止生产经营不符合食品安全标准的食品。

【选项分析】
A. 食品及原料 ✅ — 符合《中华人民共和国食品安全法》第33条/第34条的规定要求。
B. 工具 ✅ — 符合《中华人民共和国食品安全法》第33条/第34条的规定要求。
C. 设备、设施 ✅ — 符合《中华人民共和国食品安全法》第33条/第34条的规定要求。
D. 人员 ❌ — 不符合《中华人民共和国食品安全法》第33条/第34条的规定要求。
正确答案：A,B,C

【核心要点】
《中华人民共和国食品安全法》第33条/第34条明确规定：食品生产经营应当符合食品安全标准，禁止生产经营不符合食品安全标准的食品。

【实务提示】
建议企业引入HACCP等先进食品安全管理体系，系统防控食品安全风险。"
4500964d-2ba3-4c38-926d-cdd4bc06deeb,判断题,食品流通,易,是,,非传统食品安全风险发生的主要原因是食品生产经营者诚信道德缺失、盲目追求经济利益、市场竞争机制相对不健全等因素，由于发生的随机性较大，防控难度大，因此不能通过制定专门的食品防护计划进行预测和预防。,错,,,,,,,,,,,2026-04-03 08:28:05.597861+00,2026-04-03 08:28:05.597861+00,"【法律依据】
依据《中华人民共和国食品安全法》第33条/第34条规定：食品生产经营应当符合食品安全标准，禁止生产经营不符合食品安全标准的食品。

【判定分析】
❌ 该表述错误。不符合《中华人民共和国食品安全法》的规定。
正确答案：错

【核心要点】
《中华人民共和国食品安全法》第33条/第34条明确规定：食品生产经营应当符合食品安全标准，禁止生产经营不符合食品安全标准的食品。

【实务提示】
企业应建立完善的记录和台账管理制度，确保食品安全追溯体系有效运行。"
45189122-f080-42b8-aa15-e6898a341bfe,单选题,食品生产,易,是,,采购原料时，应实施供应商审核和原料进货查验，对照（）查验原料检验报告或对原料进行检验。,D,订货合同,送货单,食品安全法,食品安全标准,,,,,,,2026-04-03 08:24:08.030283+00,2026-04-03 08:24:08.030283+00,"【法律依据】
依据《中华人民共和国食品安全法》第50条规定：食品生产企业应当建立食品原料、食品添加剂、食品相关产品进货查验记录制度，如实记录食品原料、食品添加剂、食品相关产品的名称、规格、数量、生产日期或者生产批号、保质期、进货日期以及供货者名称、地址、联系方式等内容，并保存相关凭证。

【选项分析】
A. 订货合同 ❌ — 不符合《中华人民共和国食品安全法》第50条的规定要求。
B. 送货单 ❌ — 不符合《中华人民共和国食品安全法》第50条的规定要求。
C. 食品安全法 ❌ — 不符合《中华人民共和国食品安全法》第50条的规定要求。
D. 食品安全标准 ✅ — 符合《中华人民共和国食品安全法》第50条的规定要求。
正确答案：D

【核心要点】
《中华人民共和国食品安全法》第50条明确规定：食品生产企业应当建立食品原料、食品添加剂、食品相关产品进货查验记录制度，如实记录食品原料、食品添加剂、食品相关产品的名称、规格、数量、生产日期或者生产批号、保质期、进货日期以及供货者名称、地址、联系方式等内容，并保存相关凭证。

【实务提示】
企业应建立完整的进货查验台账，确保所有法定要素齐全。进货日期是追溯的关键节点，有助于快速定位问题批次。建议采用信息化管理系统记录。"
45232af7-5a89-4650-8b42-1e0e15f94181,判断题,食品流通,易,是,,冷库温度记录和显示设备宜放置在冷库外便于查看和控制的地方，温度传感器或温度记录仪应当放置在最能反映食品温度或平均温度的位置。,对,,,,,,,,,,,2026-04-03 08:27:45.462018+00,2026-04-03 08:27:45.462018+00,"【法律依据】
依据《中华人民共和国食品安全法》第33条/第34条规定：食品生产经营应当符合食品安全标准，禁止生产经营不符合食品安全标准的食品。

【判定分析】
✅ 该表述正确。符合《中华人民共和国食品安全法》的规定。
正确答案：对

【核心要点】
《中华人民共和国食品安全法》第33条/第34条明确规定：食品生产经营应当符合食品安全标准，禁止生产经营不符合食品安全标准的食品。

【实务提示】
企业应建立完善的记录和台账管理制度，确保食品安全追溯体系有效运行。"
45273710-632d-4965-a646-cb5610f5fc43,多选题,食品流通,易,否,,食品广告的内容应当:,"A,B,C",真实合法，不得含有虚假内容,不得涉及疾病预防、治疗功能,食品生产经营者对食品广告内容的真实性、合法性负责,通过工商行政管理部门审查,,,,,,,2026-04-03 08:26:50.677917+00,2026-04-03 08:26:50.677917+00,"【法律依据】
依据《中华人民共和国食品安全法》第33条/第34条规定：食品生产经营应当符合食品安全标准，禁止生产经营不符合食品安全标准的食品。

【选项分析】
A. 真实合法，不得含有虚假内容 ✅ — 符合《中华人民共和国食品安全法》第33条/第34条的规定要求。
B. 不得涉及疾病预防、治疗功能 ✅ — 符合《中华人民共和国食品安全法》第33条/第34条的规定要求。
C. 食品生产经营者对食品广告内容的真实性、合法性负责 ✅ — 符合《中华人民共和国食品安全法》第33条/第34条的规定要求。
D. 通过工商行政管理部门审查 ❌ — 不符合《中华人民共和国食品安全法》第33条/第34条的规定要求。
正确答案：A,B,C

【核心要点】
《中华人民共和国食品安全法》第33条/第34条明确规定：食品生产经营应当符合食品安全标准，禁止生产经营不符合食品安全标准的食品。

【实务提示】
企业应建立供应商审核制度，严格把控原料采购关，确保原料质量安全。"
4557d27b-032c-43aa-98e0-03448561e13f,多选题,餐饮,易,是,,学校食堂应当按照保证食品安全的要求贮存食品，做到（），并定期检查库存，及时清理变质或者超过保质期的食品。,"A,B,C,D",通风换气,分区分架分类,离墙离地存放,防蝇防鼠防虫设施完好,,,,,,,2026-04-03 08:26:50.677917+00,2026-04-03 08:26:50.677917+00,"【法律依据】
依据《中华人民共和国食品安全法》第47条规定：食品生产经营者应当建立食品安全自查制度，定期对食品安全状况进行检查评价。生产经营条件发生变化，不再符合食品安全要求的，食品生产经营者应当立即采取整改措施。

【选项分析】
A. 通风换气 ✅ — 符合《中华人民共和国食品安全法》第47条的规定要求。
B. 分区分架分类 ✅ — 符合《中华人民共和国食品安全法》第47条的规定要求。
C. 离墙离地存放 ✅ — 符合《中华人民共和国食品安全法》第47条的规定要求。
D. 防蝇防鼠防虫设施完好 ✅ — 符合《中华人民共和国食品安全法》第47条的规定要求。
正确答案：A,B,C,D

【核心要点】
《中华人民共和国食品安全法》第47条明确规定：食品生产经营者应当建立食品安全自查制度，定期对食品安全状况进行检查评价。生产经营条件发生变化，不再符合食品安全要求的，食品生产经营者应当立即采取整改措施。

【实务提示】
企业应定期组织食品安全自查，发现问题及时整改，确保持续合规。"
456a791c-c33b-4296-8d1d-db81a53391a3,判断题,食品流通,易,是,,农业农村部负责农产品质量安全监督管理。组织开展农产品质量安全监测、追溯、风险评估。提出技术性贸易措施建议。参与制定农产品质量安全国家标准并会同有关部门组织实施。指导农业检验检测体系建设。,对,,,,,,,,,,,2026-04-03 08:28:05.597861+00,2026-04-03 08:28:05.597861+00,"【法律依据】
依据《中华人民共和国食品安全法》第42条规定：国家建立食品安全全程追溯制度。食品生产经营者应当依照本法的规定，建立食品安全追溯体系，保证食品可追溯。

【判定分析】
✅ 该表述正确。符合《中华人民共和国食品安全法》的规定。
正确答案：对

【核心要点】
《中华人民共和国食品安全法》第42条明确规定：国家建立食品安全全程追溯制度。食品生产经营者应当依照本法的规定，建立食品安全追溯体系，保证食品可追溯。

【实务提示】
食品生产经营者应加强从业人员培训，提高食品安全意识，严格遵守操作规程。"
456d5eab-e86c-468f-aa37-6a27f8044a0f,单选题,特殊食品生产,易,是,,关于食品生产企业仓储设施的说法，以下表述不正确的是（？？？）。,C,清洁剂、消毒剂、杀虫剂等应与原料、成品等分隔放置,应具有与所生产产品的数量、贮存要求相适应的仓储设施,原料等贮存物品应贴墙放置,原料、半成品、成品、包装材料等应依据性质的不同分设贮存场所、或分区域码放，并有明确标识,,,,,,,2026-04-03 08:23:41.179811+00,2026-04-03 08:23:41.179811+00,"【法律依据】
依据《中华人民共和国食品安全法》第33条/第34条规定：食品生产经营应当符合食品安全标准，禁止生产经营不符合食品安全标准的食品。

【选项分析】
A. 清洁剂、消毒剂、杀虫剂等应与原料、成品等分隔放置 ❌ — 不符合《中华人民共和国食品安全法》第33条/第34条的规定要求。
B. 应具有与所生产产品的数量、贮存要求相适应的仓储设施 ❌ — 不符合《中华人民共和国食品安全法》第33条/第34条的规定要求。
C. 原料等贮存物品应贴墙放置 ✅ — 符合《中华人民共和国食品安全法》第33条/第34条的规定要求。
D. 原料、半成品、成品、包装材料等应依据性质的不同分设贮存场所、或分区域码放，并有明确标识 ❌ — 不符合《中华人民共和国食品安全法》第33条/第34条的规定要求。
正确答案：C

【核心要点】
《中华人民共和国食品安全法》第33条/第34条明确规定：食品生产经营应当符合食品安全标准，禁止生产经营不符合食品安全标准的食品。

【实务提示】
建议企业引入HACCP等先进食品安全管理体系，系统防控食品安全风险。"
457b0bb4-3b13-4e5f-9d5e-eca578a0b54d,单选题,食品生产,易,是,,蛋制品生产企业应该针对哪种微生物建立监控程序,B,金黄色葡萄球菌,沙门氏菌,大肠杆菌,菌落总数,,,,,,,2026-04-03 08:24:08.030283+00,2026-04-03 08:24:08.030283+00,"【法律依据】
依据《中华人民共和国食品安全法》第33条/第34条规定：食品生产经营应当符合食品安全标准，禁止生产经营不符合食品安全标准的食品。

【选项分析】
A. 金黄色葡萄球菌 ❌ — 不符合《中华人民共和国食品安全法》第33条/第34条的规定要求。
B. 沙门氏菌 ✅ — 符合《中华人民共和国食品安全法》第33条/第34条的规定要求。
C. 大肠杆菌 ❌ — 不符合《中华人民共和国食品安全法》第33条/第34条的规定要求。
D. 菌落总数 ❌ — 不符合《中华人民共和国食品安全法》第33条/第34条的规定要求。
正确答案：B

【核心要点】
《中华人民共和国食品安全法》第33条/第34条明确规定：食品生产经营应当符合食品安全标准，禁止生产经营不符合食品安全标准的食品。

【实务提示】
企业应建立供应商审核制度，严格把控原料采购关，确保原料质量安全。"
45dbb168-a330-493a-92a5-a0740183f27a,判断题,餐饮,易,是,,进行热烘烤或热卤肉岗位的从业人员可以只穿戴好衣、帽上岗，不用戴口罩，除非是个人自愿戴防烟尘或餐饮单位另定的要求（）,对,,,,,,,,,,,2026-04-03 08:28:28.151233+00,2026-04-03 08:28:28.151233+00,"【法律依据】
依据《中华人民共和国食品安全法》第33条/第34条规定：食品生产经营应当符合食品安全标准，禁止生产经营不符合食品安全标准的食品。

【判定分析】
✅ 该表述正确。符合《中华人民共和国食品安全法》的规定。
正确答案：对

【核心要点】
《中华人民共和国食品安全法》第33条/第34条明确规定：食品生产经营应当符合食品安全标准，禁止生产经营不符合食品安全标准的食品。

【实务提示】
企业应建立供应商审核制度，严格把控原料采购关，确保原料质量安全。"
45f54548-0322-4141-bc72-215c68002af5,单选题,食品生产,易,是,,净含量、感官要求以及其他容易受生产过程影响而变化的检验项目的检验频次应（   ）其他检验项目。,A,A、大于,B、等于,C、小于,D、二者无关系,,,,,,,2026-04-03 08:24:08.030283+00,2026-04-03 08:24:08.030283+00,"【法律依据】
依据《中华人民共和国食品安全法》第33条/第34条规定：食品生产经营应当符合食品安全标准，禁止生产经营不符合食品安全标准的食品。

【选项分析】
A. A、大于 ✅ — 符合《中华人民共和国食品安全法》第33条/第34条的规定要求。
B. B、等于 ❌ — 不符合《中华人民共和国食品安全法》第33条/第34条的规定要求。
C. C、小于 ❌ — 不符合《中华人民共和国食品安全法》第33条/第34条的规定要求。
D. D、二者无关系 ❌ — 不符合《中华人民共和国食品安全法》第33条/第34条的规定要求。
正确答案：A

【核心要点】
《中华人民共和国食品安全法》第33条/第34条明确规定：食品生产经营应当符合食品安全标准，禁止生产经营不符合食品安全标准的食品。

【实务提示】
企业应建立完善的记录和台账管理制度，确保食品安全追溯体系有效运行。"
460a4db0-d7fb-4f02-8e9e-0cfccb562cac,单选题,食品流通,易,是,,食品销售企业应当结合本单位经营规模、食品种类特性、设施设备水平等经营实际，建立（），明确相关内容并严格执行。,B,进货查验记录制度,食品安全自查制度,销售记录制度,日管控制度,,,,,,,2026-04-03 08:25:16.151+00,2026-04-03 08:25:16.151+00,"【法律依据】
依据《食品安全国家标准 食品生产通用卫生规范》（GB 14881-2013）第5.2.1.2.1条规定：与原料、半成品、成品接触的设备与用具，应使用无毒、无味、抗腐蚀、不易脱落的材料制作。

【选项分析】
A. 进货查验记录制度 ❌ — 不符合《食品安全国家标准 食品生产通用卫生规范》（GB 14881-2013）第5.2.1.2.1条的规定要求。
B. 食品安全自查制度 ✅ — 符合《食品安全国家标准 食品生产通用卫生规范》（GB 14881-2013）第5.2.1.2.1条的规定要求。
C. 销售记录制度 ❌ — 不符合《食品安全国家标准 食品生产通用卫生规范》（GB 14881-2013）第5.2.1.2.1条的规定要求。
D. 日管控制度 ❌ — 不符合《食品安全国家标准 食品生产通用卫生规范》（GB 14881-2013）第5.2.1.2.1条的规定要求。
正确答案：B

【核心要点】
《食品安全国家标准 食品生产通用卫生规范》（GB 14881-2013）第5.2.1.2.1条明确规定：与原料、半成品、成品接触的设备与用具，应使用无毒、无味、抗腐蚀、不易脱落的材料制作。

【实务提示】
企业应建立完善的记录和台账管理制度，确保食品安全追溯体系有效运行。"
46149dee-6f0a-4780-861d-283510df115c,判断题,餐饮,易,是,,入网餐饮服务提供者不必须具有实体经营门店。,错,,,,,,,,,,,2026-04-03 08:28:28.151233+00,2026-04-03 08:28:28.151233+00,"【法律依据】
依据《中华人民共和国食品安全法》第33条/第34条规定：食品生产经营应当符合食品安全标准，禁止生产经营不符合食品安全标准的食品。

【判定分析】
❌ 该表述错误。不符合《中华人民共和国食品安全法》的规定。
正确答案：错

【核心要点】
《中华人民共和国食品安全法》第33条/第34条明确规定：食品生产经营应当符合食品安全标准，禁止生产经营不符合食品安全标准的食品。

【实务提示】
食品生产经营者应加强从业人员培训，提高食品安全意识，严格遵守操作规程。"
4618cd91-a82d-4352-bcfd-28e63b932827,判断题,食品流通,易,是,,需冷冻的食品运输过程温度、贮存环境温度不高于-15℃。,错,,,,,,,,,,,2026-04-03 08:28:05.597861+00,2026-04-03 08:28:05.597861+00,"【法律依据】
依据《中华人民共和国食品安全法》第33条/第34条规定：食品生产经营应当符合食品安全标准，禁止生产经营不符合食品安全标准的食品。

【判定分析】
❌ 该表述错误。不符合《中华人民共和国食品安全法》的规定。
正确答案：错

【核心要点】
《中华人民共和国食品安全法》第33条/第34条明确规定：食品生产经营应当符合食品安全标准，禁止生产经营不符合食品安全标准的食品。

【实务提示】
建议企业引入HACCP等先进食品安全管理体系，系统防控食品安全风险。"
46313530-b2d9-42be-af2b-eb57e14b8768,单选题,特殊食品生产,易,是,,下列保健食品备案号格式错误的是（）。,D,食健备G201744000001,食健备G201737000003,食健备G201744000165,食健备G201213000165,,,,,,,2026-04-03 08:23:41.179811+00,2026-04-03 08:23:41.179811+00,"【法律依据】


【选项分析】
A. 食健备G201744000001 ❌ — 不符合规定要求。
B. 食健备G201737000003 ❌ — 不符合规定要求。
C. 食健备G201744000165 ❌ — 不符合规定要求。
D. 食健备G201213000165 ✅ — 符合相关规定要求。
正确答案：D

【核心要点】
本题涉及食品安全法规的具体要求，应严格遵守相关条款规定。

【实务提示】
企业应建立完善的记录和台账管理制度，确保食品安全追溯体系有效运行。"
