id,question_type,business_type,difficulty,is_required,remark,question_content,answer,option_a,option_b,option_c,option_d,option_e,option_f,option_g,option_h,option_i,option_j,created_at,updated_at,analysis
217d5113-38f0-47f1-9ec4-cca08c473237,单选题,食品生产,易,是,,糕点生产中食品添加剂的使用应符合GB（）的规定及相应的食品添加剂质量标准。,A,2760,2761,2762,2763,,,,,,,2026-04-03 08:24:08.030283+00,2026-04-03 08:24:08.030283+00,答案A正确。GB 2760《食品安全国家标准 食品添加剂使用标准》规定了糕点中允许使用的食品添加剂品种、使用范围和最大使用量，糕点生产中应严格按GB 2760执行。
2181614a-f1ec-4300-8e72-5254ef76506b,多选题,食品流通,易,否,,《食品安全法》规定的特殊食品包括：,"B,C,D",转基因食品,保健食品,特殊医学用途配方食品,婴幼儿配方食品,,,,,,,2026-04-03 08:26:50.677917+00,2026-04-03 08:26:50.677917+00,"答案B,C,D正确。《食品安全法》第七十四条规定特殊食品包括保健食品、特殊医学用途配方食品和婴幼儿配方食品。"
21938544-dee0-4049-a69e-a58b00da9b00,判断题,食品流通,易,是,,需冷冻的食品运输过程温度、贮存环境温度不高于-18℃。,对,,,,,,,,,,,2026-04-03 08:27:45.462018+00,2026-04-03 08:27:45.462018+00,《食品安全国家标准 食品冷链物流卫生规范》(GB 31605)规定，需冷冻的食品运输过程温度、贮存环境温度应不高于-18℃，确保冷冻食品的品质和安全。
2193daea-bc47-4395-9068-d1f200499da0,单选题,食品生产,易,是,,食品生产经营企业应当对食品安全知识培训、考核情况予以（  ），存档备查。,D,公示,通报,分析,记录,,,,,,,2026-04-03 08:24:08.030283+00,2026-04-03 08:24:08.030283+00,答案D正确。《食品安全法》第四十四条规定，食品生产经营企业应对食品安全知识培训、考核情况予以记录，存档备查，确保培训工作可追溯、可检查。
21a0c6bc-93b8-4287-bfe0-90ae6150c0d4,多选题,餐饮,易,是,,（）、（）应当建立集中用餐陪餐制度，每餐均应当有学校相关负责人与学生共同用餐。,"C,D",大学,中专,中小学,幼儿园,,,,,,,2026-04-03 08:26:50.677917+00,2026-04-03 08:26:50.677917+00,"答案C,D正确。《学校食品安全与营养健康管理规定》要求中小学、幼儿园建立集中用餐陪餐制度，每餐均应有学校相关负责人与学生共同用餐，及时发现和解决问题。"
21acfa1f-fbbb-41a9-a661-739dfa9ab296,多选题,食品生产,易,是,,食品标签是指食品包装上的（）。,"A,B,C,D",文字,图形,符号,一切说明物,,,,,,,2026-04-03 08:26:28.065186+00,2026-04-03 08:26:28.065186+00,"答案A,B,C,D正确。GB 7718《食品安全国家标准 预包装食品标签通则》规定，食品标签是指食品包装上的文字、图形、符号及一切说明物，是消费者了解食品信息的重要途径。"
21c131e2-1951-4510-93f5-593b383638e4,多选题,食品生产,易,是,,《蜂王浆》(GB 9697-2008)标准中未规定（  ）生产的蜂王浆要分别存放（装瓶、装箱）。,"A,C,D",不同蜜源、不同工艺,不同产地、不同时间,不同工艺、不同产地,不同工艺、不同时间,,,,,,,2026-04-03 08:26:28.065186+00,2026-04-03 08:26:28.065186+00,"答案A,C,D正确。GB 9697规定不同产地、不同时间生产的蜂王浆要分别存放(装瓶、装箱)，以保证产品的可追溯性和质量一致性。选项中的其他组合未在标准中规定。"
21d18220-a3fd-453e-8d65-a8ad84376103,判断题,食品生产,易,是,,茶叶茶氨酸属于茶叶产品中的再加工茶。,错,,,,,,,,,,,2026-04-03 08:27:45.462018+00,2026-04-03 08:27:45.462018+00,茶叶茶氨酸(L-茶氨酸)是从茶叶中提取的氨基酸类物质，属于新食品原料。再加工茶包括花茶、紧压茶等，茶氨酸不属于再加工茶类别。
21d21a35-e14b-4428-82fa-115043f57860,判断题,食品流通,易,是,,直接入口的散装食品应当有防尘、防蝇等设施，使用加盖或非敞开式容器盛放。,对,,,,,,,,,,,2026-04-03 08:28:05.597861+00,2026-04-03 08:28:05.597861+00,《食品安全法》及《食品经营过程卫生规范》(GB 31621)要求，直接入口的散装食品应当有防尘、防蝇等设施，使用加盖或非敞开式容器盛放，防止食品受到污染。
21d5c5fd-c84c-4b0d-985d-26ed155e46b1,多选题,餐饮,易,是,,（）和（）内的从业人员操作时，应佩戴清洁的口罩。口罩应遮住口鼻。,"C,D",切配区,烹饪区,专间,专用操作场所,,,,,,,2026-04-03 08:26:50.677917+00,2026-04-03 08:26:50.677917+00,"答案C,D正确。GB 31654规定专间和专用操作场所内从业人员操作时应佩戴清洁口罩，口罩应遮住口鼻。"
21dd29fd-2965-4669-9930-5c78ce6be126,单选题,餐饮,易,是,,《食品安全法》规定，食品生产经营企业应当（），依法从事生产经营活动。,D,建立健全食品安全管理制度,对职工进行食品安全知识培训,加强食品检验工作,以上都是,,,,,,,2026-04-03 08:25:51.064053+00,2026-04-03 08:25:51.064053+00,答案D正确。《食品安全法》第三十三条、第四十四条规定，食品生产经营企业应建立健全食品安全管理制度，对职工进行食品安全知识培训，加强食品检验工作。
21f64ddb-807c-4615-8d11-d0be0ed7ab9f,判断题,食品流通,易,否,,追溯食品未按照规定赋码并销售的，由相关行政主管部门按照各自职责责令改正，可以并处5000元以上1万元以下罚款。,对,,,,,,,,,,,2026-04-03 08:28:05.597861+00,2026-04-03 08:28:05.597861+00,《食品安全法》第四十二条规定，食品生产经营者应当依照本法的规定，建立食品安全追溯体系，保证食品可追溯。国家鼓励食品生产经营者采用信息化手段采集、留存生产经营信息。
2202f278-79d3-4f11-95b1-6c22ccb22505,单选题,食品生产,易,是,,以下哪些微生物项目不属于婴幼儿谷物辅助食品有微生物限量要求的项目。(     ),D,菌落总数,大肠菌群,沙门氏菌,金黄色葡萄球菌,,,,,,,2026-04-03 08:23:41.179811+00,2026-04-03 08:23:41.179811+00,答案D正确。GB 10769规定婴幼儿谷类辅助食品微生物限量包括菌落总数、大肠菌群和沙门氏菌，不包括金黄色葡萄球菌。
2203eb9d-2ae5-4d89-92a3-c76f53351053,单选题,食品生产,易,是,,"罐头食品生产过程中，每台杀菌锅应装有可调试压力释放阀,以保证受压容器的安全性,应至少（ ）校验一次。",D,每周,每季度,每月,每年,,,,,,,2026-04-03 08:24:08.030283+00,2026-04-03 08:24:08.030283+00,答案D正确。《食品安全国家标准 罐头食品生产卫生规范》规定，每台杀菌锅应装有可调试压力释放阀，应至少每年校验一次，以保证压力容器的安全性。
220974e3-0bbf-4954-8a03-eae04ec7c2ec,判断题,食品流通,易,是,,食品销售场所和食品贮存场所应当与生活区分（隔）开。,对,,,,,,,,,,,2026-04-03 08:28:05.597861+00,2026-04-03 08:28:05.597861+00,《食品安全国家标准 食品经营过程卫生规范》(GB 31621)规定，食品销售场所和食品贮存场所应当与生活区分（隔）开，防止生活活动对食品造成污染。
2216623e-1e34-4725-8524-d32ca134e5a8,单选题,食品生产,易,是,,食品添加剂，指为改善食品品质和色、香、味以及为防腐、保鲜和加工工艺的需要而加入食品中的（）物质。,C,人工,天然,人工合成或天然,化学,,,,,,,2026-04-03 08:24:08.030283+00,2026-04-03 08:24:08.030283+00,答案C正确。《食品安全法》第一百五十条规定，食品添加剂包括人工合成或天然物质，用于改善品质、色香味及防腐保鲜等。
221e8dae-ee17-4b91-878c-8fb049921ff6,多选题,餐饮,易,是,,虫害是指由昆虫、鸟类、啮齿类动物等生物，包括（ ）等造成的不良影响。,"A,B,C,D",苍蝇,蟑螂,麻雀,老鼠,,,,,,,2026-04-03 08:26:50.677917+00,2026-04-03 08:26:50.677917+00,"答案A,B,C,D正确。虫害包括苍蝇、蟑螂、麻雀、老鼠等有害生物，食品生产经营场所应采取有效防治措施。"
2229c5bf-8e27-414d-8b03-01d2c851bf33,判断题,食品流通,易,是,,仅销售预包装食品的，应当报所在地县级以上地方市场监督管理部门备案。食品经营者已经取得食品经营许可，增加预包装食品销售的，需要另行备案。,错,,,,,,,,,,,2026-04-03 08:28:05.597861+00,2026-04-03 08:28:05.597861+00,《食品经营许可管理办法》规定，已取得食品经营许可的，增加预包装食品销售不需另行备案，仅销售预包装食品且未取得许可的才需备案。
22398585-c457-4eb4-bb90-590eb5e1bb4a,单选题,食品生产,易,是,,膨化食品生产条件和过程控制应符合GB 17404的要求，生产过程中应记录（）工艺参数,A,关键环节,杀菌,膨化,油炸,,,,,,,2026-04-03 08:24:08.030283+00,2026-04-03 08:24:08.030283+00,根据GB 17404《膨化食品》规定，生产过程中应记录关键环节工艺参数，包括膨化、油炸、杀菌等关键工序的控制参数，确保产品质量稳定可控。选项B、C、D均为关键环节中的具体工艺，A选项'关键环节'是全面概括。
223ee819-43fb-4c47-9d07-108db3be9532,多选题,餐饮,易,是,,应分别设置（）的清洗设施、设备，并有明显的区分标识。,"A,B,D",餐用具,食品原料,半成品,清洁工用具,,,,,,,2026-04-03 08:26:50.677917+00,2026-04-03 08:26:50.677917+00,根据GB 14881《食品安全国家标准 食品生产通用卫生规范》及餐饮服务操作规范要求，餐用具、食品原料、清洁工用具应分别设置清洗设施，并有明显区分标识，防止交叉污染。半成品不需单独设置清洗设施。
223fcdf8-a925-4a53-954b-ef05b4a8edec,判断题,餐饮,易,是,,未取得食品经营许可从事餐饮服务活动的，由县级以上地方市场监督管理部门依照食品安全法第一百二十二条的规定给予处罚。,对,,,,,,,,,,,2026-04-03 08:28:05.597861+00,2026-04-03 08:28:05.597861+00,《食品安全法》第一百二十二条明确规定，未取得食品生产经营许可从事食品生产经营活动的，由县级以上人民政府食品安全监督管理部门没收违法所得和违法生产经营的食品，并处罚款。
2245620f-a002-48bc-8029-20bc6e47e990,判断题,食品生产,易,是,,《生咖啡》（NY/T 604-2020）规定，每一咖啡豆定量包装的正面或放缝口的标志卡或随附文件中，只需标明咖啡豆的收获年份，无需标明包装日期。,错,,,,,,,,,,,2026-04-03 08:27:12.087675+00,2026-04-03 08:27:12.087675+00,《生咖啡》(NY/T 604-2020)规定，每一咖啡豆定量包装的正面或放缝口的标志卡或随附文件中，应同时标明咖啡豆的收获年份和包装日期，两者缺一不可。
226930bc-4890-4acc-a32d-c90d79c7485d,多选题,餐饮,易,是,,县级以上人民政府食品监管部门根据（  ）、（  ）和食品安全状况等，确定监督管理的重点、方式和频次，实施食品安全风险分级管理。,"A,C",食品安全风险监测,食品安全监督抽检,风险评估结果,监督抽检结果,,,,,,,2026-04-03 08:26:50.677917+00,2026-04-03 08:26:50.677917+00,"正确答案为A,C。根据《食品安全法》及相关餐饮法规标准要求，这些选项均符合题意，其余选项不符合法律规定或标准规范要求。"
22711858-c97c-4cc5-9568-d70d94e410f3,多选题,食品生产,易,是,,啤酒的标签除了标示酒精度、(）的标识外，应符合GB7718的规定,"A,B,D",原麦汁浓度,警示语,固形物含量,保质期,,,,,,,2026-04-03 08:25:51.064053+00,2026-04-03 08:25:51.064053+00,根据GB 2758《食品安全国家标准 发酵酒及其配制酒》及GB 7718规定，啤酒标签除应符合GB 7718基本要求外，还应标示酒精度、原麦汁浓度、警示语和保质期。固形物含量非啤酒强制标示项目。
2283fb8a-a01a-432b-afb9-fc2ba74b52dc,判断题,食品生产,易,是,,GB 2762中规定茶叶产品铅含量应小于等于2mg/kg,错,,,,,,,,,,,2026-04-03 08:27:12.087675+00,2026-04-03 08:27:12.087675+00,GB 2762《食品安全国家标准 食品中污染物限量》规定茶叶铅含量限量为≤5mg/kg（部分茶类为≤4mg/kg），而非2mg/kg。2mg/kg为更严格的企业内控标准或其他食品类别的限量。
22840f1d-14c3-424c-8b0e-855f790ac0d8,判断题,食品流通,易,否,,生产经营者上传至食品安全信息追溯管理平台的相关有效电子凭证，可以作为已经履行同一批次追溯食品进货查验的依据。,对,,,,,,,,,,,2026-04-03 08:28:05.597861+00,2026-04-03 08:28:05.597861+00,根据《食品安全法》及食品追溯管理相关规定，生产经营者上传至食品安全信息追溯管理平台的相关有效电子凭证，可以作为已经履行同一批次追溯食品进货查验的依据，具有同等法律效力。
2299ab6d-eca9-4ebf-ab93-c5845eae9557,判断题,食品生产,易,是,,原料稻谷可能被黄曲霉毒素污染，原料小麦可能被脱氧雪腐镰刀菌烯醇（呕吐毒素）等真菌毒素污染。,对,,,,,,,,,,,2026-04-03 08:27:45.462018+00,2026-04-03 08:27:45.462018+00,稻谷在储存过程中易受黄曲霉毒素污染，小麦在田间和储存期间易受镰刀菌产生的脱氧雪腐镰刀菌烯醇(DON，又称呕吐毒素)污染。这是谷物原料常见的真菌毒素风险，企业应加强原料检验。
22a3d389-d749-4721-8f8c-862d6c92e690,判断题,食品流通,易,是,,食品生产经营者停止生产经营、召回和处置不安全食品，可以免除其他法律责任。,错,,,,,,,,,,,2026-04-03 08:28:05.597861+00,2026-04-03 08:28:05.597861+00,《食品安全法》第六十三条规定，食品生产经营者停止生产经营、召回和处置不安全食品，不免除其依法应当承担的其他法律责任。主动召回可作为从轻或减轻处罚的考量因素，但不能完全免责。
22b3e962-78f9-4656-aa14-003fe712f50c,单选题,食品生产,易,是,,（）规定，可以制定行业标准。,A,《中华人民共和国标准化法》,《中华人民共和国产品质量法》,《中华人民共和国食品安全法》,《中华人民共和国卫生法》,,,,,,,2026-04-03 08:24:08.030283+00,2026-04-03 08:24:08.030283+00,《中华人民共和国标准化法》第十二条规定，对没有推荐性国家标准、需要在全国某个行业范围内统一的技术要求，可以制定行业标准。
22c220e7-8a18-43d1-906a-ba08ed2fb8c1,单选题,食品生产,易,是,,保健食品原料目录和允许保健食品声称的保健功能目录，由（）制定、调整并公布。,A,国务院食品安全监督管理部门会同国务院卫生行政部门、国家中医药管理部门,国务院卫生行政部门会同国务院食品安全监督管理部门、农业农村部门,国务院国家中医药管理部门会同国务院卫生行政部门、食品安全监督管理部门,国务院食品安全监督管理部门会同国务院卫生行政部门、农业农村部门,,,,,,,2026-04-03 08:23:41.179811+00,2026-04-03 08:23:41.179811+00,《食品安全法》第七十五条规定，保健食品原料目录和允许保健食品声称的保健功能目录，由国务院食品安全监督管理部门会同国务院卫生行政部门、国家中医药管理部门制定、调整并公布。
22e9a687-44ce-4cec-9605-b54561775d5b,多选题,食品流通,易,否,,县级以上人民政府食品安全监督管理部门和其他有关部门、食品安全风险评估专家委员会及其技术机构，应当按照科学、客观、及时、公开的原则，组织（）等，就食品安全风险评估信息和食品安全监督管理信息进行交流沟通。,"A,B,C,D",食品生产经营者,食品检验机构、认证机构,食品行业协会、消费者协会,新闻媒体,,,,,,,2026-04-03 08:26:28.065186+00,2026-04-03 08:26:28.065186+00,《食品安全法》第二十三条规定，县级以上人民政府食品安全监督管理部门和其他有关部门、食品安全风险评估专家委员会及其技术机构，应组织食品生产经营者、检验机构、认证机构、行业协会、消费者协会及新闻媒体等进行信息交流沟通。
22fd3d72-cb6d-4377-9367-358b674930ea,多选题,食品流通,易,是,,从事生猪产品销售、肉食品生产加工的单位和个人以及餐饮服务经营者、集中用餐单位生产经营的生猪产品，经（）和（）合格的生猪产品。,"B,C",检查,肉品品质检验合格,检疫,肉制品检疫合格,,,,,,,2026-04-03 08:26:28.065186+00,2026-04-03 08:26:28.065186+00,"正确答案为B,C。根据《食品安全法》及相关食品流通法规标准要求，这些选项均符合题意，其余选项不符合法律规定或标准规范要求。"
23072a72-9c01-41de-8ed4-6e9c90f92168,判断题,餐饮,易,是,,从业人员个人用品应集中存放，存放位置应不影响食品安全。,对,,,,,,,,,,,2026-04-03 08:28:05.597861+00,2026-04-03 08:28:05.597861+00,GB 14881规定，从业人员个人用品应集中存放，存放位置应不影响食品安全，防止个人物品污染食品或生产环境。
230f0d6e-5288-4fcd-b4d5-c63501b3230a,判断题,食品流通,易,是,,出租许可证时应向市场监管部门报告,错,,,,,,,,,,,2026-04-03 08:27:45.462018+00,2026-04-03 08:27:45.462018+00,《食品安全法》第一百二十二条明确禁止出租、出借食品生产经营许可证的行为。许可证是企业合法经营的凭证，不得转让、出租、出借。
2313cbea-2e47-401e-9609-a8385c8e8447,多选题,食品生产,易,是,,以下属于谷物加工品的有（）。,"A,B",高粱米,荞麦米,玉米糁,蚕豆粉,,,,,,,2026-04-03 08:26:28.065186+00,2026-04-03 08:26:28.065186+00,根据《食品生产许可分类目录》，谷物加工品包括高粱米、荞麦米、黍米、稷米等。玉米糁属于杂粮加工品，蚕豆粉属于豆类加工品，均不属于谷物加工品范畴。
23154e44-1a8a-453d-b4fe-0992374cb92e,判断题,食品流通,易,是,,经检测不符合农产品质量安全标准的农产品，应当及时采取管控措施，但可以继续销售。,错,,,,,,,,,,,2026-04-03 08:28:05.597861+00,2026-04-03 08:28:05.597861+00,《农产品质量安全法》规定，经检测不符合农产品质量安全标准的农产品，应当及时采取管控措施，不得继续销售，应依法进行无害化处理或销毁，防止流入市场。
2315aaad-2e09-4a73-85cc-7148f19df493,判断题,餐饮,易,是,,市场监管部门实施监督检查时，被检查单位可以拒绝监督检查。,错,,,,,,,,,,,2026-04-03 08:28:05.597861+00,2026-04-03 08:28:05.597861+00,《食品安全法》第一百一十条规定，食品生产经营者应当配合食品安全监督检查，不得拒绝、阻挠、干涉。拒绝检查的，由监管部门责令改正，给予警告；拒不改正的，责令停产停业。
231c9cac-5c5e-41b6-8477-82c59db5ddf1,判断题,食品生产,易,是,,啤酒标签除酒精度、原麦汁浓度、警示语和保质期的标识外，应符合GB7718的规定,对,,,,,,,,,,,2026-04-03 08:27:45.462018+00,2026-04-03 08:27:45.462018+00,根据GB 2758《食品安全国家标准 发酵酒及其配制酒》规定，啤酒标签除标示酒精度、原麦汁浓度、警示语和保质期外，其余标示应符合GB 7718的规定。该表述准确无误。
233247d5-e6ea-4c03-a845-763c3ea9ed96,多选题,食品生产,易,是,,食用油、油脂及其制品贮存、运输不当可能导致（）不合格。,"A,B",酸价,过氧化值,农药残留,食品添加剂,,,,,,,2026-04-03 08:25:51.064053+00,2026-04-03 08:25:51.064053+00,"正确答案为A,B。根据《食品安全法》及相关食品生产法规标准要求，这些选项均符合题意，其余选项不符合法律规定或标准规范要求。"
233d27df-1a88-431f-bf62-b206a0afdb62,判断题,餐饮,易,是,,县级以上地方市场监督管理部门应当自受理申请之日起十五个工作日内作出是否准予行政许可的决定。,错,,,,,,,,,,,2026-04-03 08:28:28.151233+00,2026-04-03 08:28:28.151233+00,根据《食品经营许可管理办法》规定，县级以上地方市场监督管理部门应当自受理申请之日起10个工作日内（而非15个工作日）作出是否准予行政许可的决定。
233ef577-03f0-4c94-88dc-53dcb6b1b918,多选题,餐饮,易,是,,食品安全总监、食品安全员应当具备哪些食品安全管理能力（  ）？,"A,B,C,D",掌握相应的食品安全法律法规、食品安全标准,具备识别和防控相应食品安全风险的专业知识,熟悉本企业食品安全相关设施设备、工艺流程、操作规程等生产经营过程控制要求,参加企业组织的食品安全管理人员培训并通过考核,,,,,,,2026-04-03 08:26:50.677917+00,2026-04-03 08:26:50.677917+00,《企业落实食品安全主体责任监督管理规定》要求，食品安全总监、食品安全员应掌握食品安全法律法规和标准，具备识别和防控食品安全风险的专业知识，熟悉企业生产经营过程控制要求，并经培训考核合格。
234badef-82e7-4dd3-b2fa-1328eaf91a87,单选题,食品生产,易,是,,淀粉及淀粉制品的申证单元共有几个。（）,B,1,2,3,4,,,,,,,2026-04-03 08:25:16.151+00,2026-04-03 08:25:16.151+00,根据《食品生产许可分类目录》，淀粉及淀粉制品的申证单元共2个：淀粉和淀粉制品。淀粉包括食用淀粉等，淀粉制品包括粉丝、粉条、粉皮等。
236fa3ca-6f5a-482c-a034-bc36b7721dc6,单选题,特殊食品生产,易,是,,特殊医学用途配方食品核查机构通知申请人所在地省级食品药品监督管理部门参与现场核查后，（  ）食品药品监督管理部门应当派员参与现场核查。,A,省级,市级,县级,乡级,,,,,,,2026-04-03 08:23:41.179811+00,2026-04-03 08:23:41.179811+00,《特殊医学用途配方食品注册管理办法》规定，核查机构通知申请人所在地省级食品药品监督管理部门参与现场核查后，省级部门应当派员参与现场核查工作。
23777590-68c2-4d73-ab8d-58069abd1082,多选题,餐饮,易,是,,连锁食品经营企业总部依法应当定期对（）等各环节全面开展食品安全自查,"A,B,C,D",总部,中央厨房,配送中心,门店,,,,,,,2026-04-03 08:26:50.677917+00,2026-04-03 08:26:50.677917+00,《企业落实食品安全主体责任监督管理规定》要求，连锁食品经营企业总部应定期对总部、中央厨房、配送中心及门店等各环节全面开展食品安全自查，确保全链条食品安全管控。
2379455d-ddac-4a5d-bc01-cf8d03d8e2f9,判断题,餐饮,易,是,,团体标准属于市场自主定制的、自愿采用的标准。,对,,,,,,,,,,,2026-04-03 08:28:05.597861+00,2026-04-03 08:28:05.597861+00,《标准化法》第十八条规定，国家鼓励学会、协会、商会、联合会、产业技术联盟等社会团体协调相关市场主体共同制定满足市场和创新需要的团体标准。团体标准属于市场自主制定、自愿采用的标准。
2382d237-4cc3-48f3-97d2-21971198cf92,多选题,食品生产,易,是,,监管部门实施日常监督检查以下表述正确的是（  ）。,"C,D",1名以上监督检查人员参加,随机进行抽样检验,监督人员当场出示执法证件,检查结果记入食品安全信用档案。,,,,,,,2026-04-03 08:26:28.065186+00,2026-04-03 08:26:28.065186+00,"正确答案为C,D。根据《食品安全法》及相关食品生产法规标准要求，这些选项均符合题意，其余选项不符合法律规定或标准规范要求。"
2392ae29-880e-46eb-963a-4fc3edc94414,单选题,食品流通,易,是,,备案信息发生变化的，备案人应当自发生变化后（ ）个工作日内向原备案的市场监督管理部门进行备案信息更新。,B,十,十五,二十,二十五,,,,,,,2026-04-03 08:25:16.151+00,2026-04-03 08:25:16.151+00,《食品经营许可和备案管理办法》规定，备案信息发生变化的，备案人应当自发生变化后15个工作日内向原备案的市场监督管理部门进行备案信息更新。
239a4bb6-25a2-4b58-9c65-2be7b69f9d8b,判断题,餐饮,易,是,,食品安全事故是指食源性疾病、食品污染等源于食品，对人体健康有危害或者可能有危害的事故。,对,,,,,,,,,,,2026-04-03 08:28:05.597861+00,2026-04-03 08:28:05.597861+00,《食品安全法》第一百五十条规定，食品安全事故是指食源性疾病、食品污染等源于食品，对人体健康有危害或者可能有危害的事故。该定义为法律明确定义。
23b8b880-ea7d-4970-b16c-00caf8fde0fe,多选题,特殊食品生产,易,是,,食品生产企业应根据产品特点确定关键控制环节进行微生物监控，必要时应建立食品加工过程的微生物监控程序，应包括以下哪些内容？,"A,B,C,D",微生物监控指标,取样和检测方法,取样点、监控频率,评判原则和整改措施,,,,,,,2026-04-03 08:25:51.064053+00,2026-04-03 08:25:51.064053+00,GB 14881《食品安全国家标准 食品生产通用卫生规范》规定，食品生产企业微生物监控程序应包括微生物监控指标、取样和检测方法、取样点与监控频率、评判原则和整改措施等内容。
23b95862-53b4-4068-a28b-95e9a9e239af,单选题,食品生产,易,是,,以下不属于食用动物油脂兽药残留风险来源的是：,D,畜禽养殖过程盲目用药,畜禽养殖过程过量用药,畜禽养殖过程未正确执行休药期,食用动物油脂加工工艺不当,,,,,,,2026-04-03 08:24:08.030283+00,2026-04-03 08:24:08.030283+00,食用动物油脂的兽药残留风险主要来源于畜禽养殖过程中的盲目用药、过量用药及未正确执行休药期。加工工艺不当不会导致兽药残留，但可能影响产品质量安全其他方面。
23d25c29-4bdd-4847-9ba2-84e9d426c727,单选题,食品生产,易,是,,食品添加剂的贮藏应有（）， 定期检查质量和卫生情况， 及时清理变质或超过保质期的食品添加剂。,B,柜子,专人管理,制度,上锁,,,,,,,2026-04-03 08:24:08.030283+00,2026-04-03 08:24:08.030283+00,GB 14881规定，食品添加剂的贮藏应有专人管理，定期检查质量和卫生情况，及时清理变质或超过超过保质期的食品添加剂，建立使用台账，防止误用滥用。
23ee3952-f4d6-4312-8b65-869c3c0ba856,多选题,食品流通,易,否,,省级以上人民政府卫生行政部门应当在其网站上公布制定和备案的     ，供公众免费查阅、下载。,"A,C,D",食品安全国家标准,行业标准,地方标准,企业标准,,,,,,,2026-04-03 08:26:28.065186+00,2026-04-03 08:26:28.065186+00,"正确答案为A,C,D。根据《食品安全法》及相关食品流通法规标准要求，这些选项均符合题意，其余选项不符合法律规定或标准规范要求。"
23f72ad3-7f72-42b6-be57-8793dbf07ba7,单选题,食品生产,易,是,,番茄酱罐头霉菌计数（%视野）应不高于（）。,A,50,100,150,200,,,,,,,2026-04-03 08:24:08.030283+00,2026-04-03 08:24:08.030283+00,GB 7098《食品安全国家标准 罐头食品》规定，番茄酱罐头霉菌计数（%视野）应不高于50%。霉菌计数是反映番茄酱罐头原料品质和加工卫生的重要指标。
24013604-b850-42e5-8a4e-2b08cdf0cdd7,判断题,食品生产,易,是,,食品生产企业可以制定严于食品安全国家标准或者地方标准的企业标准，但要符合法律、法规和强制性标准的规定，作为企业组织生产经营的依据。,对,,,,,,,,,,,2026-04-03 08:27:12.087675+00,2026-04-03 08:27:12.087675+00,《食品安全法》第三十条规定，国家鼓励食品生产企业制定严于食品安全国家标准或者地方标准的企业标准，在本企业适用。企业标准应符合法律法规和强制性标准要求并备案。
240d3c2d-4595-4987-a3c3-c5e3d3c73918,多选题,食品生产,易,是,,冷冻饮品原料管控应如何进行？,"A,B,C",严格实施供应商审核及原料进货查验,对照食品安全标准审查原料检验报告,重点关注原料乳检验报告中是否包含污染物、农兽药残留、三聚氰胺等项目,应对所有原辅材料进行供应商现场审核。,,,,,,,2026-04-03 08:26:28.065186+00,2026-04-03 08:26:28.065186+00,"正确答案为A,B,C。根据《食品安全法》及相关食品生产法规标准要求，这些选项均符合题意，其余选项不符合法律规定或标准规范要求。"
241227e8-4a6b-40c8-ac31-48a9b8e79a00,单选题,食品生产,易,是,,"蜜饯是指以果蔬等为主要原料,添加(或不添加)（）和其他辅料,经糖或蜂蜜或食盐腌制(或不腌制)等工艺制成的制品。",A,食品添加剂,营养强化剂,配料,加工助剂,,,,,,,2026-04-03 08:24:08.030283+00,2026-04-03 08:24:08.030283+00,根据蜜饯产品相关标准定义，蜜饯是以果蔬等为主要原料，添加（或不添加）食品添加剂和其他辅料，经糖或蜂蜜或食盐腌制（或不腌制）等工艺制成的制品。营养强化剂和加工助剂非主要添加物。
2419ec0d-4fd7-4c38-a76c-35a98162acc1,多选题,食品生产,易,是,,关于产品召回管理下列说法正确的有(),"A,C,D",应根据国家有关规定建立产品召回制度,对被召回的食品，无需处理,当发现生产的食品不符合食品安全标准或存在其他不适于食用的情况时，应当立即停止生产,记录生产批次，采用产品批号等方式进行标识，便于产品追溯,,,,,,,2026-04-03 08:26:28.065186+00,2026-04-03 08:26:28.065186+00,《食品安全法》第六十三条规定，食品生产企业应建立产品召回制度。发现食品不符合标准或存在其他不安全情况时，应立即停止生产，召回上市产品并记录。被召回食品应进行无害化处理或销毁。
24302d89-b74d-40c3-ac1e-188bab51e2de,多选题,食品生产,易,是,,食品安全国家标准 食品用香料通则（GB 29938—2020）规定了（）、（）、食品用天然香味复合物、食品用天然单体香料、（）定义及相应要求。,"A,B,C",食品用香料,食品用天然香料,食品用合成香料,食品用复合香料,,,,,,,2026-04-03 08:26:28.065186+00,2026-04-03 08:26:28.065186+00,GB 29938-2020《食品安全国家标准 食品用香料通则》规定了食品用香料、食品用天然香料、食品用天然香味复合物、食品用天然单体香料、食品用合成香料的定义及相应要求。
24462014-485a-4273-a3fc-bddd8412b63d,判断题,食品流通,易,是,,食品生产经营企业应对食品安全管理人员开展培训和考核。,对,,,,,,,,,,,2026-04-03 08:27:45.462018+00,2026-04-03 08:27:45.462018+00,《食品安全法》第四十四条规定，食品生产经营企业应当建立健全食品安全管理制度，对职工进行食品安全知识培训，加强食品检验工作，依法从事生产经营活动，并应对食品安全管理人员开展培训和考核。
